"camis","dba","boro","cuisine_description","inspection_date","action","critical_flag","score","grade","inspection_type","violation_description"
"50181143","PARTNERS COFFEE","Brooklyn",,"1900-01-01T00:00:00.000",,"Not Applicable",,,,
"40359483","ANTHONY ASPERTI","Staten Island",,"1900-01-01T00:00:00.000",,"Not Applicable",,,,
"50186935","CHRONOS","Brooklyn",,"1900-01-01T00:00:00.000",,"Not Applicable",,,,
"41391832","HARD ROCK CAFE","Bronx","American","2024-06-27T00:00:00.000","Violations were cited in the following area(s).","Not Critical","11","A","Cycle Inspection / Initial Inspection","Accurate thermometer not provided or properly located in refrigerated, cold storage or hot holding equipment"
"50145538","BEST WOK NO1","Brooklyn","Chinese","2025-06-09T00:00:00.000","Violations were cited in the following area(s).","Not Critical","13","A","Cycle Inspection / Initial Inspection","Establishment is not free of harborage or conditions conducive to rodents, insects or other pests."
"50177025","VARA JUICE","Manhattan",,"1900-01-01T00:00:00.000",,"Not Applicable",,,,
"50138422","Bronxlandia","Bronx",,"1900-01-01T00:00:00.000",,"Not Applicable",,,,
"50181282","PAUSA","Manhattan",,"1900-01-01T00:00:00.000",,"Not Applicable",,,,
"50187309","INDICO COFFEE","Manhattan",,"1900-01-01T00:00:00.000",,"Not Applicable",,,,
"50176334","TASHCA NYC","Manhattan",,"1900-01-01T00:00:00.000",,"Not Applicable",,,,
"50186929","AL VOLO","0",,"1900-01-01T00:00:00.000",,"Not Applicable",,,,
"50186358","SUSHI COUNTER 452 DEAN LLC","Brooklyn",,"1900-01-01T00:00:00.000",,"Not Applicable",,,,
"40837042","MALECON RESTAURANT","Bronx","Latin American","2022-12-12T00:00:00.000","Violations were cited in the following area(s).","Critical","23","B","Cycle Inspection / Re-inspection","Hot TCS food item not held at or above 140 °F."
"50180212","NAISNOW","Manhattan",,"1900-01-01T00:00:00.000",,"Not Applicable",,,,
"50176343","THE BLUE DOG","Manhattan",,"1900-01-01T00:00:00.000",,"Not Applicable",,,,
"50128762","DELICIAS EXPRESS II LLC","0",,"1900-01-01T00:00:00.000",,"Not Applicable",,,,
"50182661","NATHAN'S FAMOUS","Queens",,"1900-01-01T00:00:00.000",,"Not Applicable",,,,
"50002426","SHISO","Queens","Japanese","2017-03-16T00:00:00.000","Violations were cited in the following area(s).","Critical","11","A","Cycle Inspection / Initial Inspection","Hot food item not held at or above 140º F."
"50167027","FLIK INTERNATIONAL CORP.","Manhattan",,"1900-01-01T00:00:00.000",,"Not Applicable",,,,
"50186642","VOODOO DOUGHNUT LLC","Manhattan",,"1900-01-01T00:00:00.000",,"Not Applicable",,,,
"50178068","ASTOR PLACE THEATRE","Manhattan",,"1900-01-01T00:00:00.000",,"Not Applicable",,,,
"50187564","PAPA MA FUSION FOOD INC.","Queens",,"1900-01-01T00:00:00.000",,"Not Applicable",,,,
"50188262","LOS MUNCHIES IX INC","Bronx",,"1900-01-01T00:00:00.000",,"Not Applicable",,,,
"50106739","LE PETIT MONSTRE","Bronx","Vegan","2025-10-09T00:00:00.000","Violations were cited in the following area(s).","Not Critical","48",,"Cycle Inspection / Initial Inspection","Establishment is not free of harborage or conditions conducive to rodents, insects or other pests."
"50170116","CARNE","Manhattan",,"1900-01-01T00:00:00.000",,"Not Applicable",,,,
"50162880","LINCOLN CENTER BAR EVENTS","Manhattan",,"1900-01-01T00:00:00.000",,"Not Applicable",,,,
"50131047","QUICKLY ELM","Queens","Chinese","2023-05-01T00:00:00.000","No violations were recorded at the time of this inspection.","Not Applicable",,,"Trans Fat / Initial Inspection",
"50177756","ILILI MIDTOWN","Manhattan",,"1900-01-01T00:00:00.000",,"Not Applicable",,,,
"50000923","DI FARA PIZZERIA","Brooklyn","Pizza","2025-09-13T00:00:00.000","No violations were recorded at the time of this inspection.","Not Applicable","0",,"Inter-Agency Task Force / Initial Inspection",
"50164900","FOODA, INC.","Manhattan",,"1900-01-01T00:00:00.000",,"Not Applicable",,,,
"50099560","SWEET SWEET SUES INC.","Staten Island",,"1900-01-01T00:00:00.000",,"Not Applicable",,,,
"50159852","DAILY GROCERY","Bronx","Other","2025-10-09T00:00:00.000","Violations were cited in the following area(s).","Critical","27",,"Pre-permit (Operational) / Compliance Inspection","Food Protection Certificate (FPC) not held by manager or supervisor of food operations."
"50146767","MUMSKITCHENS NYC","Queens",,"1900-01-01T00:00:00.000",,"Not Applicable",,,,
"50177358","DOUGHNUT PLANT","Manhattan",,"1900-01-01T00:00:00.000",,"Not Applicable",,,,
"50185258","EXOTICEATSNYC LLC","Queens",,"1900-01-01T00:00:00.000",,"Not Applicable",,,,
"50119363","DA PAI DON","Queens","Chinese","2024-11-13T00:00:00.000","Violations were cited in the following area(s).","Not Critical","45","C","Cycle Inspection / Re-inspection","Thawing procedure improper."
"50174837","COVE","Manhattan",,"1900-01-01T00:00:00.000",,"Not Applicable",,,,
"50183484","SUGAR & STEAM COFFEE SHOP CORP","Bronx",,"1900-01-01T00:00:00.000",,"Not Applicable",,,,
"50176194","SUDUCHNY LLC","Brooklyn",,"1900-01-01T00:00:00.000",,"Not Applicable",,,,
"50181942","LA PIZZA NAPOLI","Manhattan",,"1900-01-01T00:00:00.000",,"Not Applicable",,,,
"50161764","NEW LAB LLC","Brooklyn",,"1900-01-01T00:00:00.000",,"Not Applicable",,,,
"50186010","ERYE TEA SHOP","Queens",,"1900-01-01T00:00:00.000",,"Not Applicable",,,,
"50133002","STARBUCKS","Queens",,"1900-01-01T00:00:00.000",,"Not Applicable",,,,
"50185174","STRAWBERRO LLC","0",,"1900-01-01T00:00:00.000",,"Not Applicable",,,,
"50142986","Respite Center/The Roosevelt Hotel","Manhattan",,"1900-01-01T00:00:00.000",,"Not Applicable",,,,
"40808118","BAR TABAC","0","French","2025-07-31T00:00:00.000","Violations were cited in the following area(s).","Not Critical","30",,"Cycle Inspection / Initial Inspection","Establishment is not free of harborage or conditions conducive to rodents, insects or other pests."
"50182455","WONDER","Queens",,"1900-01-01T00:00:00.000",,"Not Applicable",,,,
"50187822","MAAD HOSPITALITY INC","Brooklyn",,"1900-01-01T00:00:00.000",,"Not Applicable",,,,
"50144587","SEA PARK","Manhattan",,"1900-01-01T00:00:00.000",,"Not Applicable",,,,
"50181351","BIRDS","Manhattan",,"1900-01-01T00:00:00.000",,"Not Applicable",,,,
"50182728","24 NANPU INC.","Brooklyn",,"1900-01-01T00:00:00.000",,"Not Applicable",,,,
"50175562","SHOPIFY","Manhattan",,"1900-01-01T00:00:00.000",,"Not Applicable",,,,
"50181502","YAKINIKU GREAT","Manhattan",,"1900-01-01T00:00:00.000",,"Not Applicable",,,,
"50142062","CRUZ DEL SUR","Brooklyn",,"1900-01-01T00:00:00.000",,"Not Applicable",,,,
"50188105","ZOFFEE CHIP","Queens",,"1900-01-01T00:00:00.000",,"Not Applicable",,,,
"40651300","ELIA","Brooklyn","Greek","2022-02-11T00:00:00.000","Violations were cited in the following area(s).","Critical","0",,"Cycle Inspection / Initial Inspection","Hot food item not held at or above 140º F."
"50126972","MASALA CORP","Manhattan",,"1900-01-01T00:00:00.000",,"Not Applicable",,,,
"50183900","OSTERIA CENTRALE","Manhattan",,"1900-01-01T00:00:00.000",,"Not Applicable",,,,
"50182753","BLACK TAP BAR","Queens",,"1900-01-01T00:00:00.000",,"Not Applicable",,,,
"50184345","KUBO","Brooklyn",,"1900-01-01T00:00:00.000",,"Not Applicable",,,,
"50105605","LALIBELA ETHIOPIAN RESTAURANT","Manhattan","Ethiopian","2023-04-05T00:00:00.000","Violations were cited in the following area(s).","Critical","32",,"Cycle Inspection / Initial Inspection","Live roaches in facility's food or non-food area."
"50172847","LA PIZZA ITALIA","Manhattan",,"1900-01-01T00:00:00.000",,"Not Applicable",,,,
"41688805","SALUTE","Queens","Jewish/Kosher","2023-01-24T00:00:00.000","Violations were cited in the following area(s).","Not Critical","13","A","Cycle Inspection / Re-inspection","Thawing procedure improper."
"50001564","WAVE HILL","Bronx","American","2024-10-19T00:00:00.000","No violations were recorded at the time of this inspection.","Not Applicable","0",,"Inter-Agency Task Force / Initial Inspection",
"50180538","ANNIE 88 EXPRESS","Brooklyn",,"1900-01-01T00:00:00.000",,"Not Applicable",,,,
"50129735","STREET VEGAN LLC","Manhattan",,"1900-01-01T00:00:00.000",,"Not Applicable",,,,
"50180705","NOMAD","Manhattan",,"1900-01-01T00:00:00.000",,"Not Applicable",,,,
"50183637","SUSHI COUNTER","Manhattan",,"1900-01-01T00:00:00.000",,"Not Applicable",,,,
"50186409","TRUDIE'S TAVERN","Brooklyn",,"1900-01-01T00:00:00.000",,"Not Applicable",,,,
"50162045","WOOD FIRED EDIBLES INC.","Manhattan",,"1900-01-01T00:00:00.000",,"Not Applicable",,,,
"50178480","FRO BAKEHOUSE","Brooklyn",,"1900-01-01T00:00:00.000",,"Not Applicable",,,,
"50148444","EL CARRITO ROJO FOODS CORP","Brooklyn",,"1900-01-01T00:00:00.000",,"Not Applicable",,,,
"41656924","TENZAN","Manhattan","Japanese","2023-11-21T00:00:00.000","Violations were cited in the following area(s).","Critical","12","A","Cycle Inspection / Re-inspection","Live roaches in facility's food or non-food area."
"50188264","KENSI THAI INC","Manhattan",,"1900-01-01T00:00:00.000",,"Not Applicable",,,,
"50173503","El QUINTO","Brooklyn",,"1900-01-01T00:00:00.000",,"Not Applicable",,,,
"50165472","RANDALL MANOR","Staten Island",,"1900-01-01T00:00:00.000",,"Not Applicable",,,,
"50163577","EARTHBAR","Manhattan",,"1900-01-01T00:00:00.000",,"Not Applicable",,,,
"50074801","OUTRO","Manhattan","Coffee/Tea","2024-11-14T00:00:00.000","Violations were cited in the following area(s).","Not Critical","9","A","Cycle Inspection / Re-inspection","Thawing procedure improper."
"50151488","BLUE LION EVENTS","Manhattan",,"1900-01-01T00:00:00.000",,"Not Applicable",,,,
"50179559","BASE DINNING INC","Queens",,"1900-01-01T00:00:00.000",,"Not Applicable",,,,
"50132356","ELECTRIC ROOM","Manhattan",,"1900-01-01T00:00:00.000",,"Not Applicable",,,,
"50185580","MY LIFE NUTRITION (HERBALIFE)","Queens",,"1900-01-01T00:00:00.000",,"Not Applicable",,,,
"50102975","BRAVO PIZZA","Staten Island","Pizza","2022-12-28T00:00:00.000","Violations were cited in the following area(s).","Critical","12",,"Cycle Inspection / Initial Inspection","Hot TCS food item not held at or above 140 °F."
"50057374","TRIA DINER","Manhattan","American","2022-10-03T00:00:00.000","Establishment re-opened by DOHMH.","Critical","15","P","Cycle Inspection / Reopening Inspection","Live roaches in facility's food or non-food area."
"50185966","PIZZA EXPRESS","Manhattan",,"1900-01-01T00:00:00.000",,"Not Applicable",,,,
"41509909","BILL'S BAR & BURGER ROCKEFELLER CENTER","Manhattan","American","2025-12-01T00:00:00.000","Violations were cited in the following area(s).","Critical","50",,"Cycle Inspection / Initial Inspection","Hot TCS food item not held at or above 140 °F."
"41238905","LA SALLE GROCERY","Bronx",,"2007-11-29T16:22:00.000","No violations were recorded at the time of this inspection.","Not Applicable",,,"Trans Fat / Re-inspection",
"50181464","SHANGHAI DONGTAIXIANG, INC.","Queens",,"1900-01-01T00:00:00.000",,"Not Applicable",,,,
"50132462","SOMEWHERE NEAR...","Queens",,"1900-01-01T00:00:00.000",,"Not Applicable",,,,
"50183416","TERIYAKI ONE JAPANESE GRILL","Manhattan",,"1900-01-01T00:00:00.000",,"Not Applicable",,,,
"50154157","ROBERTA'S","Manhattan",,"1900-01-01T00:00:00.000",,"Not Applicable",,,,
"41247555","AU BON PAIN","Queens","Soups/Salads/Sandwiches","2018-09-20T00:00:00.000","Violations were cited in the following area(s).","Critical","10","A","Cycle Inspection / Initial Inspection","Wiping cloths soiled or not stored in sanitizing solution."
"50180010","NEFIS LLC","Manhattan",,"1900-01-01T00:00:00.000",,"Not Applicable",,,,
"41371272","The Rutherord","Manhattan","American","2024-08-01T00:00:00.000","Violations were cited in the following area(s).","Critical","56",,"Cycle Inspection / Initial Inspection","Live roaches in facility's food or non-food area."
"50056980","FAZIO'S","Brooklyn","Pizza","2023-12-19T00:00:00.000","Violations were cited in the following area(s).","Critical","21","B","Cycle Inspection / Re-inspection","Hot TCS food item not held at or above 140 °F."
"50105704","WHITE RADISH","Queens","American","2025-02-06T00:00:00.000","Violations were cited in the following area(s).","Critical","62","C","Cycle Inspection / Re-inspection","Live roaches in facility's food or non-food area."
"50118657","YAYA TEA","Brooklyn","Asian/Asian Fusion","2025-08-23T00:00:00.000","No violations were recorded at the time of this inspection.","Not Applicable","0",,"Inter-Agency Task Force / Initial Inspection",
"50182227","375 CHICKEN N FRIES","Brooklyn",,"1900-01-01T00:00:00.000",,"Not Applicable",,,,
"41131002","TANGRA","Queens","Asian/Asian Fusion","2022-03-31T00:00:00.000","Violations were cited in the following area(s).","Critical","22",,"Cycle Inspection / Initial Inspection","Live roaches present in facility's food and/or non-food areas."
"50162262","UNCLE VINNY'S PIZZERIA","Manhattan",,"1900-01-01T00:00:00.000",,"Not Applicable",,,,
"50086366","LA ELEGANCIA","Queens","Latin American","2024-08-23T00:00:00.000","Violations were cited in the following area(s).","Critical","38","C","Cycle Inspection / Re-inspection","Hot TCS food item not held at or above 140 °F."
"50128033","NOTABLE","Queens","Caribbean","2026-06-08T00:00:00.000","Violations were cited in the following area(s).","Critical","21",,"Cycle Inspection / Initial Inspection","Live roaches in facility's food or non-food area."
"50181385","ADDA KITCHEN","Queens",,"1900-01-01T00:00:00.000",,"Not Applicable",,,,
"50185615","MICHAELANGELOS PIZZERIA","Staten Island",,"1900-01-01T00:00:00.000",,"Not Applicable",,,,
"50171444","CHICKEN/FRIES CONCESSION","Manhattan",,"1900-01-01T00:00:00.000",,"Not Applicable",,,,
"50174529","PA PICAR CON PILON INC.","Manhattan",,"1900-01-01T00:00:00.000",,"Not Applicable",,,,
"50111225","THE BELNORD HOTEL","Manhattan",,"1900-01-01T00:00:00.000",,"Not Applicable",,,,
"50108075","RIZZO'S FINE PIZZA","Queens","Pizza","2024-09-10T00:00:00.000","Violations were cited in the following area(s).","Critical","13",,"Cycle Inspection / Initial Inspection","Hot TCS food item not held at or above 140 °F."
"50185110","SAILBOAT SUSHI LLC","Manhattan",,"1900-01-01T00:00:00.000",,"Not Applicable",,,,
"50184951","McDonald's","Brooklyn",,"1900-01-01T00:00:00.000",,"Not Applicable",,,,
"40530583","CORNER GOURMET","Manhattan","American","2023-02-16T00:00:00.000","Violations were cited in the following area(s).","Critical","37","C","Cycle Inspection / Re-inspection","Hot TCS food item not held at or above 140 °F."
"41309636","LONA PIZZA","Bronx","Pizza","2024-04-10T00:00:00.000","Violations were cited in the following area(s).","Critical","10","A","Cycle Inspection / Initial Inspection","Hot TCS food item not held at or above 140 °F."
"40551859","DERBY PUB","Bronx",,"1900-01-01T00:00:00.000",,"Not Applicable",,,,
"50164184","PIZZA EXPRESS","Bronx",,"1900-01-01T00:00:00.000",,"Not Applicable",,,,
"40536414","LA CABANA","Brooklyn","Latin American","2025-10-30T00:00:00.000","No violations were recorded at the time of this inspection.","Not Applicable",,,"Administrative Miscellaneous / Initial Inspection",
"50002542","DUNKIN","Queens","Donuts","2024-02-09T00:00:00.000","Violations were cited in the following area(s).","Critical","13","A","Cycle Inspection / Initial Inspection","Live roaches in facility's food or non-food area."
"41629692","DUNKIN","Queens","Donuts","2024-06-20T00:00:00.000","Violations were cited in the following area(s).","Not Critical","33",,"Cycle Inspection / Initial Inspection","Establishment is not free of harborage or conditions conducive to rodents, insects or other pests."
"50184102","HAPPYGIRL LLC","0",,"1900-01-01T00:00:00.000",,"Not Applicable",,,,
"50140163","TRUST BAE","Manhattan",,"1900-01-01T00:00:00.000",,"Not Applicable",,,,
"50125014","NENES TAQUERIA","Brooklyn","Latin American","2025-10-17T00:00:00.000","Establishment re-opened by DOHMH.","Not Applicable","0","P","Cycle Inspection / Reopening Inspection",
"50145252","BAR ZAKH CAFÉ","Brooklyn",,"1900-01-01T00:00:00.000",,"Not Applicable",,,,
"50174997","TIME OUT MARKET (MANHATTAN) LLC","Manhattan",,"1900-01-01T00:00:00.000",,"Not Applicable",,,,
"50134077","KAKES","Queens",,"1900-01-01T00:00:00.000",,"Not Applicable",,,,
"50181840","TWO TIGERS","Brooklyn",,"1900-01-01T00:00:00.000",,"Not Applicable",,,,
"50176618","BG NYC MGMT LLC","Staten Island",,"1900-01-01T00:00:00.000",,"Not Applicable",,,,
"50184690","MONKEY THIEF","Manhattan",,"1900-01-01T00:00:00.000",,"Not Applicable",,,,
"50137404","PHO 60","Staten Island","Asian/Asian Fusion","2025-12-13T00:00:00.000","Violations were cited in the following area(s).","Critical","9","A","Cycle Inspection / Re-inspection","Hot TCS food item not held at or above 140 °F."
"50185813","LEAH CAFE","Queens",,"1900-01-01T00:00:00.000",,"Not Applicable",,,,
"50135265","ELLA FUNT","Manhattan",,"1900-01-01T00:00:00.000",,"Not Applicable",,,,
"50011427","FOUR T RESTAURANT","Brooklyn","Caribbean","2025-12-02T00:00:00.000","Violations were cited in the following area(s).","Critical","27","B","Cycle Inspection / Re-inspection","Hot TCS food item not held at or above 140 °F."
"50184239","MATCHAFUL","Manhattan",,"1900-01-01T00:00:00.000",,"Not Applicable",,,,
"50139886","TAQ","Manhattan","Tex-Mex","2025-05-17T00:00:00.000","No violations were recorded at the time of this inspection.","Not Applicable","0",,"Inter-Agency Task Force / Initial Inspection",
"50118361","ANDA CAFE","Queens","Other","2024-06-01T00:00:00.000","No violations were recorded at the time of this inspection.","Not Applicable","0",,"Inter-Agency Task Force / Initial Inspection",
"50131498","PRINCIPE","Manhattan",,"1900-01-01T00:00:00.000",,"Not Applicable",,,,
"50164902","FOODA, INC","Manhattan",,"1900-01-01T00:00:00.000",,"Not Applicable",,,,
"50164736","CHADA","Manhattan",,"1900-01-01T00:00:00.000",,"Not Applicable",,,,
"50104946","NEW HAPPY GOLDEN HOUSE","Queens","Chinese","2025-06-13T00:00:00.000","No violations were recorded at the time of this inspection.","Not Applicable",,,"Administrative Miscellaneous / Re-inspection",
"50173445","DESIGNLY INC","Brooklyn",,"1900-01-01T00:00:00.000",,"Not Applicable",,,,
"50183631","DELICIAS CREATIVAS 37 CORP","Queens",,"1900-01-01T00:00:00.000",,"Not Applicable",,,,
"50187851","CATHAY PACIFIC JFK","0",,"1900-01-01T00:00:00.000",,"Not Applicable",,,,
"50164533","CACTUS WREN","Manhattan",,"1900-01-01T00:00:00.000",,"Not Applicable",,,,
"50186101","MIKADO","Manhattan",,"1900-01-01T00:00:00.000",,"Not Applicable",,,,
"50174472","REWIND NYC","Queens",,"1900-01-01T00:00:00.000",,"Not Applicable",,,,
"50177485","CITY CHIK","Manhattan",,"1900-01-01T00:00:00.000",,"Not Applicable",,,,
"50179999","PATRICK SCHMIDT","Manhattan",,"1900-01-01T00:00:00.000",,"Not Applicable",,,,
"50160850","CRUMBL COOKIES","Manhattan",,"1900-01-01T00:00:00.000",,"Not Applicable",,,,
"50185627","KISSENA FAMOUS CUISINE INC.","Queens",,"1900-01-01T00:00:00.000",,"Not Applicable",,,,
"50077964","KOPITIAM","Manhattan","Asian/Asian Fusion","2024-07-26T00:00:00.000","No violations were recorded at the time of this inspection.","Not Applicable","0",,"Inter-Agency Task Force / Initial Inspection",
"50185680","CD BURGER HYLAN BLVD CORP.","Staten Island",,"1900-01-01T00:00:00.000",,"Not Applicable",,,,
